 select hdr.[year], pos.RegArea, hal.frklen, hal.bbage, hal.srfage
from stlHeader hdr, stlHalibut hal, stlStationPositions pos
where hdr.[year] between 1998 and 2011 and hdr.stlkey = hal.stlkey and STR(hdr.stnno,4,0) = pos.Station and
      hdr.[year] = pos.[Year] and hdr.prpcde IN ('SG','ES','BG','DE','SE') and
      (hal.srfage IS NOT NULL or hal.bbage IS NOT NULL)

	
year,area,length,bbage,srfage
1998,4B,90,NULL,12
1998,4B,120,NULL,15
1998,4B,87,NULL,14
1998,4B,108,NULL,12
1998,4B,73,NULL,10
1998,4B,104,NULL,12
1998,4B,95,NULL,19
1998,4B,137,32,31
1998,4B,96,25,21
1998,4B,117,NULL,18
1998,4B,102,NULL,18
1998,4B,122,27,25
1998,4B,106,24,23
1998,4B,118,NULL,13
1998,4B,90,NULL,20
1998,4B,131,NULL,20
1998,4B,109,25,22
1998,4B,110,NULL,20
1998,4B,121,NULL,17
1998,4B,106,23,21
1998,4B,120,24,22
1998,4B,134,22,20
1998,4B,110,NULL,20
1998,4B,117,NULL,19
1998,4B,103,NULL,21
1998,4B,102,NULL,18
1998,4B,106,22,19
1998,4B,116,23,20
1998,4B,122,NULL,19
1998,4B,95,NULL,14
1998,4B,100,NULL,15
1998,4B,97,NULL,19
1998,4B,104,23,19
1998,4B,116,24,19
1998,4B,112,NULL,20
1998,4B,122,21,20
1998,4B,98,21,20
1998,4B,113,NULL,17
1998,4B,101,NULL,11
1998,4B,108,NULL,19
1998,4B,154,NULL,26
1998,4B,108,24,23
1998,4B,95,NULL,15
1998,4B,117,NULL,19
1998,4B,114,NULL,22
1998,4B,126,21,20
1998,4B,105,NULL,18
1998,4B,120,25,21
1998,4B,109,24,23
1998,4B,111,25,23
1998,4B,113,NULL,16
1998,4B,101,NULL,18
1998,4B,114,NULL,18
1998,4B,93,NULL,17
1998,4B,95,NULL,18
1998,4B,100,NULL,17
1998,4B,108,NULL,14
1998,4B,91,NULL,12
1998,4B,71,NULL,6
1998,4B,69,NULL,6
1998,4B,85,NULL,12
1998,4B,61,NULL,6
1998,4B,90,NULL,9
1998,4B,90,NULL,11
1998,4B,100,NULL,17
1998,4B,111,NULL,18
1998,4B,100,17,16
1998,4B,88,NULL,12
1998,4B,90,NULL,15
1998,4B,93,NULL,12
1998,4B,94,NULL,12
1998,4B,83,NULL,10
1998,4B,130,24,23
1998,4B,128,NULL,16
1998,4B,112,NULL,17
1998,4B,89,NULL,12
1998,4B,109,NULL,18
1998,4B,131,21,21
1998,4B,167,NULL,20
1998,4B,78,NULL,12
1998,4B,100,NULL,16
1998,4B,105,NULL,10
1998,4B,105,NULL,9
1998,4B,108,NULL,12
1998,4B,62,NULL,5
1998,4B,76,NULL,8
1998,4B,102,NULL,12
1998,4B,92,NULL,12
1998,4B,136,NULL,18
1998,4B,95,NULL,12
1998,4B,104,NULL,12
1998,4B,80,NULL,8
1998,4B,101,NULL,17
1998,4B,89,NULL,13
1998,4B,67,NULL,6
1998,4B,103,NULL,18
1998,4B,102,NULL,12
1998,4B,103,NULL,15
1998,4B,107,NULL,16
1998,4B,100,NULL,16
1998,4B,92,NULL,13
1998,4B,104,NULL,17
1998,4B,86,NULL,12
1998,4B,164,NULL,20
1998,4B,87,NULL,12
1998,4B,81,NULL,9
1998,4B,58,NULL,6
1998,4B,176,NULL,19
1998,4B,138,NULL,13
1998,4B,86,NULL,10
1998,4B,98,NULL,15
1998,4B,103,NULL,18
1998,4B,89,NULL,11
1998,4B,207,25,25
1998,4B,118,NULL,15
1998,4B,171,NULL,20
1998,4B,126,NULL,13
1998,4B,110,NULL,18
1998,4B,137,NULL,18
1998,4B,115,20,18
1998,4B,89,NULL,14
1998,4B,132,NULL,14
1998,4B,86,NULL,12
1998,4B,86,NULL,10
1998,4B,134,NULL,15
1998,4B,61,NULL,6
1998,4B,55,NULL,6
1998,4B,117,NULL,12
1998,4B,90,NULL,11
1998,4B,126,NULL,16
1998,4B,98,NULL,11
1998,4B,123,NULL,15
1998,4B,135,NULL,18
1998,4B,65,NULL,6
1998,4B,118,NULL,19
1998,4B,130,NULL,17
1998,4B,132,NULL,15
1998,4B,128,NULL,16
1998,4B,101,NULL,19
1998,4B,138,NULL,15
1998,4B,117,NULL,13
1998,4B,110,NULL,10
1998,4B,97,NULL,9
1998,4B,124,NULL,16
1998,4B,106,NULL,10
1998,4B,130,NULL,15
1998,4B,111,NULL,10
1998,4B,101,NULL,11
1998,4B,109,NULL,12
1998,4B,95,NULL,12
1998,4B,116,NULL,12
1998,4B,110,NULL,14
1998,4B,106,NULL,10
1998,4B,194,NULL,23
1998,4B,95,NULL,9
1998,4B,109,NULL,10
1998,4B,121,NULL,12
1998,4B,97,NULL,12
1998,4B,112,NULL,11
1998,4B,86,NULL,12
1998,4B,90,NULL,12
1998,4B,91,NULL,13
1998,4B,106,NULL,12
1998,4B,83,NULL,14
1998,4B,100,NULL,16
1998,4B,90,NULL,9
1998,4B,135,34,23
1998,4B,92,NULL,10
1998,4B,100,NULL,12
1998,4B,86,NULL,9
1998,4B,84,NULL,12
1998,4B,94,NULL,12
1998,4B,82,NULL,12
1998,4B,97,NULL,12
1998,4B,87,NULL,12
1998,4B,92,NULL,15
1998,4B,59,NULL,6
1998,4B,52,NULL,5
1998,4B,60,NULL,6
1998,4B,84,NULL,9
1998,4B,92,NULL,13
1998,4B,77,NULL,7
1998,4B,71,NULL,8
1998,4B,88,NULL,13
1998,4B,95,NULL,12
1998,4B,100,NULL,11
1998,4B,0,NULL,15
1998,2B,59,NULL,4
1998,2B,65,NULL,4
1998,2B,98,NULL,10
1998,2B,131,NULL,14
1998,2B,116,NULL,7
1998,2B,80,NULL,11
1998,2B,133,NULL,11
1998,2B,75,NULL,9
1998,2B,72,NULL,8
1998,2B,85,NULL,9
1998,2B,96,18,15
1998,2B,72,NULL,7
1998,2B,88,NULL,8
1998,2B,73,7,8
1998,2B,59,NULL,4
1998,2B,105,NULL,7
1998,2B,97,NULL,7
1998,2B,72,NULL,7
1998,2B,92,NULL,11
1998,2B,71,NULL,7
1998,2B,109,NULL,13
1998,2B,77,NULL,9
1998,2B,93,14,12
1998,2B,98,NULL,11
1998,2B,133,NULL,17
1998,2B,116,NULL,11
1998,2B,117,21,22
1998,2B,98,NULL,10
1998,2B,86,NULL,12
1998,2B,87,NULL,10
1998,2B,104,NULL,8
1998,2B,70,NULL,8
1998,2B,85,NULL,14
1998,2B,105,NULL,13
1998,2B,94,NULL,10
1998,2B,78,NULL,11
1998,2B,82,14,14
1998,2B,137,17,15
1998,2B,87,11,11
1998,2B,103,NULL,19
1998,2B,98,NULL,10
1998,2B,91,NULL,12
1998,2B,77,NULL,10
1998,2B,105,NULL,16
1998,2B,74,NULL,10
1998,2B,91,NULL,11
1998,2B,81,NULL,7
1998,2B,110,NULL,10
1998,2B,67,NULL,8
1998,2B,85,NULL,13
1998,2B,86,NULL,13
1998,2B,81,NULL,10
1998,2B,74,NULL,11
1998,2B,82,13,11
1998,2B,81,NULL,9
1998,2B,78,NULL,8
1998,2B,95,16,15
1998,2B,80,NULL,9
1998,2B,80,NULL,9
1998,2B,84,NULL,11
1998,2B,82,NULL,8
1998,2B,83,14,13
1998,2B,86,15,12
1998,2B,72,NULL,8
1998,2B,82,13,12
1998,2B,77,NULL,10
1998,2B,79,9,10
1998,2B,79,NULL,10
1998,2B,80,12,11
1998,2B,84,NULL,11
1998,2B,89,NULL,8
1998,2B,79,NULL,10
1998,2B,79,NULL,8
1998,2B,76,NULL,10
1998,2B,73,NULL,8
1998,2B,76,NULL,10
1998,2B,80,14,14
1998,2B,91,NULL,14
1998,2B,91,NULL,17
1998,2B,73,NULL,9
1998,2B,79,NULL,7
1998,2B,74,NULL,8
1998,2B,79,NULL,10
1998,2B,80,NULL,11
1998,2B,73,NULL,8
1998,2B,83,NULL,9
1998,2B,71,NULL,8
1998,2B,85,NULL,13
1998,2B,100,NULL,11
1998,2B,71,NULL,8
1998,2B,163,NULL,16
1998,2B,95,19,16
1998,2B,79,NULL,9
1998,2B,97,NULL,10
1998,2B,141,NULL,14
1998,2B,91,NULL,10
1998,2B,75,9,9
1998,2B,98,NULL,15
1998,2B,120,14,16
1998,2B,77,NULL,8
1998,2B,75,NULL,9
1998,2B,82,NULL,12
1998,2B,67,NULL,6
1998,2B,83,NULL,11
1998,2B,72,NULL,7
1998,2B,76,NULL,9
1998,2B,74,NULL,9
1998,2B,78,NULL,5
1998,2B,71,NULL,8
1998,2B,93,NULL,9
1998,2B,82,NULL,10
1998,2B,83,NULL,11
1998,2B,70,NULL,9
1998,2B,79,NULL,7
1998,2B,74,NULL,6
1998,2B,72,NULL,9
1998,2B,137,22,20
1998,2B,87,17,16
1998,2B,73,NULL,8
1998,2B,85,NULL,8
1998,2B,76,NULL,7
1998,2B,101,NULL,8
1998,2B,115,NULL,11
1998,2B,72,NULL,10
1998,2B,88,NULL,8
1998,2B,101,NULL,10
1998,2B,105,NULL,8
1998,2B,84,NULL,12
1998,2B,138,NULL,14
1998,2B,96,NULL,9
1998,2B,73,NULL,7
1998,2B,91,NULL,10
1998,2B,77,NULL,6
1998,2B,110,NULL,10
1998,2B,119,NULL,8
1998,2B,113,NULL,8
1998,2B,73,NULL,10
1998,2B,108,NULL,9
1998,2B,77,NULL,8
1998,2B,72,NULL,9
1998,2B,103,NULL,11
1998,2B,92,NULL,10
1998,2B,81,NULL,14
1998,2B,118,NULL,8
1998,2B,87,NULL,11
1998,2B,115,NULL,10
1998,2B,140,NULL,15
1998,2B,87,NULL,9
1998,2B,89,NULL,17
1998,2B,64,NULL,8
1998,2B,98,NULL,11
1998,2B,84,NULL,10
1998,2B,72,11,11
1998,2B,82,NULL,10
1998,2B,68,NULL,10
1998,2B,76,NULL,11
1998,2B,74,NULL,8
1998,2B,94,NULL,11
1998,2B,91,NULL,8
1998,2B,79,NULL,8
1998,2B,82,NULL,12
1998,2B,79,NULL,8
1998,2B,89,20,18
1998,2B,85,NULL,7
1998,2B,95,NULL,11
1998,2B,91,NULL,8
1998,2B,95,NULL,11
1998,2B,74,NULL,8
1998,2B,71,NULL,8
1998,2B,80,NULL,8
1998,2B,93,NULL,14
1998,2B,146,NULL,9
1998,2B,177,NULL,18
1998,2B,95,NULL,9
1998,2B,98,NULL,13
1998,2B,76,NULL,11
1998,2B,97,NULL,11
1998,2B,103,NULL,10
1998,2B,90,NULL,11
1998,2B,128,NULL,11
1998,2B,89,NULL,10
1998,2B,82,NULL,10
1998,2B,0,NULL,10
1998,2B,81,NULL,11
1998,2B,108,NULL,10
1998,2B,78,NULL,11
1998,2B,82,NULL,9
1998,2B,81,NULL,10
1998,2B,88,NULL,7
1998,2B,97,NULL,11
1998,2B,92,NULL,12
1998,2B,77,14,13
1998,2B,72,NULL,9
1998,2B,64,NULL,7
1998,2B,73,NULL,11
1998,2B,83,8,9
1998,2B,72,NULL,10
1998,2B,74,NULL,9
1998,2B,78,NULL,9
1998,2B,71,NULL,11
1998,2B,70,NULL,11
1998,2B,71,NULL,10
1998,2B,72,NULL,11
1998,2B,73,NULL,13
1998,2B,69,NULL,8
1998,2B,92,NULL,10
1998,2B,75,NULL,9
1998,2B,97,NULL,10
1998,2B,78,NULL,9
1998,2B,65,NULL,7
1998,2B,73,NULL,8
1998,2B,75,NULL,7
1998,2B,78,NULL,9
1998,2B,81,NULL,13
1998,2B,67,NULL,6
1998,2B,79,NULL,9
1998,2B,84,NULL,8
1998,2B,70,NULL,10
1998,2B,128,NULL,9
1998,2B,105,NULL,9
1998,2B,74,NULL,8
1998,2B,92,NULL,9
1998,2B,101,NULL,14
1998,2B,77,NULL,11
1998,2B,126,NULL,11
1998,2B,126,NULL,14
1998,2B,73,NULL,9
1998,2B,140,19,19
1998,2B,85,NULL,10
1998,2B,80,NULL,11
1998,2B,80,NULL,11
1998,2B,83,NULL,9
1998,2B,79,NULL,10
1998,2B,85,NULL,9
1998,2B,80,NULL,10
1998,2B,76,NULL,7
1998,2B,74,NULL,11
1998,2B,78,NULL,11
1998,2B,88,NULL,9
1998,2B,90,NULL,9
1998,2B,72,NULL,9
1998,2B,73,NULL,8
1998,2B,69,NULL,8
1998,2B,76,10,10
1998,2B,76,NULL,10
1998,2B,74,NULL,10
1998,2B,81,NULL,9
1998,2B,77,NULL,11
1998,2B,68,NULL,8
1998,2B,91,NULL,15
1998,2B,73,NULL,11
1998,2B,84,NULL,11
1998,2B,76,NULL,11
1998,2B,84,18,16
1998,2B,77,NULL,9
1998,2B,67,NULL,8
1998,2B,75,NULL,9
1998,2B,80,NULL,9
1998,2B,80,NULL,11
1998,2B,82,NULL,10
1998,2B,76,NULL,10
1998,2B,79,NULL,14
1998,2B,76,NULL,9
1998,2B,73,15,14
1998,2B,74,NULL,10
1998,2B,95,NULL,18
1998,2B,74,NULL,7
1998,2B,84,18,16
1998,2B,103,NULL,15
1998,2B,79,14,12
1998,2B,92,NULL,11
1998,2B,114,NULL,13
1998,2B,111,NULL,12
1998,2B,105,21,20
1998,2B,124,NULL,13
1998,2B,65,NULL,6
1998,2B,84,NULL,9
1998,2B,74,NULL,11
1998,2B,91,NULL,7
1998,2B,100,NULL,11
1998,2B,96,NULL,10
1998,2B,83,NULL,10
1998,2B,117,NULL,10
1998,2B,91,NULL,9
1998,2B,101,17,17
1998,2B,72,NULL,10
1998,2B,146,19,19
1998,2B,168,20,21
1998,2B,89,NULL,8
1998,2B,65,NULL,6
1998,2B,76,NULL,10
1998,2B,124,NULL,15
1998,2B,100,19,17
1998,2B,85,NULL,9
1998,2B,114,NULL,14
1998,2B,125,14,15
1998,2B,121,13,11
1998,2B,105,NULL,12
1998,2B,154,NULL,17
1998,2B,113,NULL,12
1998,2B,161,NULL,13
1998,2B,81,NULL,11
1998,2B,71,NULL,7
1998,2B,92,NULL,11
1998,2B,81,NULL,8
1998,2B,107,NULL,13
1998,2B,109,NULL,14
1998,2B,79,NULL,9
1998,2B,128,NULL,14
1998,2B,77,NULL,10
1998,2B,160,24,23
1998,2B,130,NULL,13
1998,2B,95,NULL,11
1998,2B,74,NULL,8
1998,2B,77,NULL,8
1998,2B,69,NULL,9
1998,2B,92,NULL,9
1998,2B,141,NULL,17
1998,2B,98,NULL,10
1998,2B,148,NULL,15
1998,2B,90,NULL,12
1998,2B,100,NULL,9
1998,2B,79,NULL,10
1998,2B,68,NULL,10
1998,2B,160,20,20
1998,2B,101,NULL,13
1998,2B,91,NULL,14
1998,2B,98,23,19
1998,2B,110,NULL,14
1998,2B,115,NULL,14
1998,2B,158,NULL,20
1998,2B,104,NULL,10
1998,2B,93,NULL,11
1998,2B,83,NULL,11
1998,2B,130,NULL,17
1998,2B,80,NULL,10
1998,2B,135,NULL,15
1998,2B,142,NULL,17
1998,2B,81,NULL,10
1998,2B,67,NULL,7
1998,2B,82,NULL,12
1998,2B,92,NULL,11
1998,2B,89,NULL,12
1998,2B,86,NULL,10
1998,2B,84,NULL,12
1998,2B,133,NULL,11
1998,2B,99,NULL,8
1998,2B,81,NULL,11
1998,2B,87,NULL,9
1998,2B,89,NULL,12
1998,2B,95,NULL,12
1998,2B,87,NULL,10
1998,2B,88,NULL,11
1998,2B,85,NULL,10
1998,2B,82,NULL,11
1998,2B,83,NULL,8
1998,2B,97,NULL,9
1998,2B,83,NULL,11
1998,2B,81,NULL,15
1998,2B,99,NULL,5
1998,2B,80,NULL,10
1998,2B,86,NULL,11
1998,2B,74,NULL,11
1998,2B,76,NULL,10
1998,2B,108,NULL,11
1998,2B,104,21,18
1998,2B,74,NULL,12
1998,2B,103,NULL,11
1998,2B,72,NULL,9
1998,2B,93,NULL,11
1998,2B,87,NULL,11
1998,2B,84,NULL,10
1998,2B,90,NULL,11
1998,2B,89,NULL,13
1998,2B,71,NULL,11
1998,2B,130,19,18
1998,2B,78,NULL,11
1998,2B,93,NULL,10
1998,2B,86,NULL,10
1998,2B,93,NULL,12
1998,2B,83,18,16
1998,2B,69,NULL,8
1998,2B,134,NULL,12
1998,2B,83,NULL,11
1998,2B,109,NULL,14
1998,2B,117,NULL,11
1998,2B,82,NULL,11
1998,2B,103,NULL,13
1998,2B,88,NULL,11
1998,3B,117,NULL,13
1998,3B,91,NULL,12
1998,3B,107,NULL,18
1998,3B,83,NULL,12
1998,3B,77,NULL,15
1998,3B,110,NULL,15
1998,3B,93,NULL,16
1998,3B,108,NULL,13
1998,3B,83,NULL,15
1998,3B,78,NULL,15
1998,3B,83,NULL,11
1998,3B,102,NULL,14
1998,3B,80,17,14
1998,3B,96,NULL,15
1998,3B,99,NULL,16
1998,3B,98,NULL,18
1998,3B,97,NULL,18
1998,3B,83,NULL,11
1998,3B,95,NULL,11
1998,3B,77,NULL,15
1998,3B,111,NULL,11
1998,3B,92,NULL,13
1998,3B,86,NULL,15
1998,3B,169,18,16
1998,3B,84,NULL,15
1998,3B,94,NULL,19
1998,3B,91,NULL,13
1998,3B,97,NULL,12
1998,3B,99,NULL,16
1998,3B,79,NULL,15
1998,3B,124,NULL,11
1998,3B,84,NULL,11
1998,3B,113,NULL,11
1998,3B,96,NULL,11
1998,3B,91,NULL,10
1998,3B,85,NULL,11
1998,3B,89,NULL,14
1998,3B,96,20,19
1998,3B,102,16,14
1998,3B,87,NULL,15
1998,3B,114,NULL,14
1998,3B,102,NULL,13
1998,3B,81,NULL,13
1998,3B,107,18,16
1998,3B,94,NULL,13
1998,3B,105,NULL,18
1998,3B,91,NULL,9
1998,3B,75,NULL,11
1998,3B,85,NULL,15
1998,3B,76,NULL,11
1998,3B,90,NULL,12
1998,3B,96,NULL,14
1998,3B,92,NULL,18
1998,3B,91,NULL,14
1998,3B,113,21,20
1998,3B,92,NULL,16
1998,3B,86,19,15
1998,3B,115,NULL,19
1998,3B,88,NULL,10
1998,3B,87,NULL,11
1998,3B,105,NULL,15
1998,3B,89,NULL,14
1998,3B,94,NULL,12
1998,3B,91,NULL,19
1998,3B,89,NULL,14
1998,3B,85,NULL,18
1998,3B,76,NULL,14
1998,3B,78,NULL,16
1998,3B,115,NULL,16
1998,3B,75,NULL,10
1998,3B,94,NULL,12
1998,3B,90,NULL,15
1998,3B,77,NULL,10
1998,3B,101,NULL,13
1998,3B,78,NULL,11
1998,3B,74,NULL,13
1998,3B,110,NULL,15
1998,3B,119,NULL,15
1998,3B,135,NULL,16
1998,3B,70,NULL,12
1998,3B,76,NULL,10
1998,3B,155,NULL,13
1998,3B,70,NULL,10
1998,3B,135,NULL,15
1998,3B,70,NULL,10
1998,3B,93,NULL,12
1998,3B,87,NULL,11
1998,3B,83,NULL,11
1998,3B,127,NULL,14
1998,3B,131,NULL,18
1998,3B,88,NULL,14
1998,3B,78,NULL,14
1998,3B,81,NULL,13
1998,3B,75,NULL,10
1998,3B,70,NULL,11
1998,3B,84,NULL,9
1998,3B,75,NULL,14
1998,3B,106,NULL,14
1998,3B,76,NULL,11
1998,3B,78,NULL,19
1998,3B,74,NULL,12
1998,3B,88,NULL,17
1998,3B,108,NULL,11
1998,3B,76,NULL,16
1998,3B,87,NULL,14
1998,3B,79,NULL,13
1998,3B,101,NULL,14
1998,3B,83,NULL,15
1998,3B,94,NULL,13
1998,3B,107,NULL,13
1998,3B,87,NULL,12
1998,3B,75,NULL,11
1998,3B,85,NULL,11
1998,3B,88,NULL,18
1998,3B,77,NULL,14
1998,3B,83,NULL,11
1998,3B,146,NULL,16
1998,3B,87,NULL,17
1998,3B,91,16,11
1998,3B,85,NULL,12
1998,3B,110,NULL,13
1998,3B,84,NULL,13
1998,3B,78,NULL,13
1998,3B,86,NULL,13
1998,3B,79,NULL,11
1998,3B,119,NULL,11
1998,3B,75,NULL,12
1998,3B,88,NULL,11
1998,3B,77,NULL,12
1998,3B,76,NULL,10
1998,3B,130,NULL,14
1998,3B,88,18,15
1998,3B,92,NULL,13
1998,3B,83,NULL,11
1998,3B,84,NULL,10
1998,3B,69,NULL,10
1998,3B,122,NULL,16
1998,3B,83,NULL,12
1998,3B,87,NULL,14
1998,3B,97,NULL,18
1998,3B,93,NULL,15
1998,3B,79,NULL,12
1998,3B,86,NULL,12
1998,3B,105,17,15
1998,3B,83,NULL,11
1998,3B,113,NULL,15
1998,3B,78,NULL,13
1998,3B,89,NULL,14
1998,3B,87,NULL,12
1998,3B,77,NULL,15
1998,3B,76,NULL,15
1998,3B,75,NULL,13
1998,3B,92,NULL,13
1998,3B,120,NULL,11
1998,3B,77,NULL,13
1998,3B,69,NULL,11
1998,3B,71,NULL,11
1998,3B,80,NULL,13
1998,3B,138,NULL,16
1998,3B,77,NULL,14
1998,3B,64,NULL,10
1998,3B,72,NULL,13
1998,3B,89,NULL,11
1998,3B,87,NULL,14
1998,3B,94,NULL,19
1998,3B,78,NULL,15
1998,3B,69,NULL,10
1998,3B,77,NULL,13
1998,3B,86,NULL,14
1998,3B,96,NULL,13
1998,3B,75,NULL,11
1998,3B,77,NULL,14
1998,3B,129,NULL,16
1998,3B,81,NULL,12
1998,3B,80,NULL,12
1998,3B,60,NULL,9
1998,3B,77,NULL,15
1998,3B,71,NULL,10
1998,3B,88,NULL,12
1998,3B,83,NULL,13
1998,3B,107,NULL,15
1998,3B,69,NULL,10
1998,3B,71,NULL,13
1998,3B,69,NULL,13
1998,3B,62,NULL,9
1998,3B,89,NULL,18
1998,3B,100,NULL,12
1998,3B,76,NULL,13
1998,3B,110,NULL,15
1998,3B,95,NULL,15
1998,3B,67,NULL,11
1998,3B,72,NULL,11
1998,3B,77,NULL,14
1998,3B,59,NULL,8
1998,3B,66,NULL,9
1998,3B,67,NULL,11
1998,3B,64,NULL,9
1998,3B,73,NULL,12
1998,3B,75,NULL,11
1998,3B,80,NULL,15
1998,3B,101,NULL,16
1998,3B,78,NULL,11
1998,3B,69,NULL,12
1998,3B,84,NULL,14
1998,3B,74,NULL,13
1998,3B,82,NULL,10
1998,3B,85,NULL,14
1998,3B,89,NULL,14
1998,3B,129,NULL,19
1998,3B,147,NULL,20
1998,3B,106,NULL,14
1998,3B,105,NULL,17
1998,3B,89,NULL,12
1998,3B,90,NULL,16
1998,3B,67,NULL,8
1998,3B,79,NULL,11
1998,3B,73,NULL,11
1998,3B,96,NULL,14
1998,3B,101,NULL,14
1998,3B,78,NULL,14
1998,3B,95,NULL,14
1998,3B,108,22,21
1998,3B,82,NULL,10
1998,3B,92,NULL,12
1998,3B,76,NULL,9
1998,3B,99,24,23
1998,3B,96,NULL,13
1998,3B,142,NULL,11
1998,3B,87,NULL,13
1998,3B,96,NULL,16
1998,3B,113,NULL,13
1998,3B,110,NULL,12
1998,3B,116,NULL,15
1998,3B,117,NULL,14
1998,3B,85,NULL,12
1998,3B,141,NULL,17
1998,3B,110,NULL,13
1998,3B,77,NULL,14
1998,3B,109,NULL,14
1998,3B,134,NULL,15
1998,3B,83,NULL,15
1998,3B,129,NULL,16
1998,3B,115,NULL,14
1998,3B,134,NULL,14
1998,3B,113,NULL,18
1998,3B,73,NULL,9
1998,3B,114,NULL,15
1998,3B,82,NULL,12
1998,3B,79,NULL,10
1998,3B,74,NULL,10
1998,3B,79,NULL,13
1998,3B,72,NULL,10
1998,3B,77,NULL,10
1998,3B,85,NULL,11
1998,3B,88,NULL,10
1998,3B,74,NULL,8
1998,3B,83,NULL,10
1998,3B,80,NULL,12
1998,3B,81,NULL,11
1998,3B,73,NULL,12
1998,3B,83,NULL,13
1998,3B,75,NULL,12
1998,3B,67,NULL,10
1998,3B,93,NULL,9
1998,3B,88,NULL,12
1998,3B,78,NULL,9
1998,3B,144,NULL,14
1998,3B,123,NULL,14
1998,3B,74,NULL,14
1998,3B,62,NULL,11
1998,3B,84,NULL,10
1998,3B,69,NULL,9
1998,3B,100,NULL,16
1998,3B,100,NULL,10
1998,3B,139,NULL,17
1998,3B,66,NULL,11
1998,3B,91,NULL,14
1998,3B,71,NULL,10
1998,3B,86,NULL,14
1998,3B,104,NULL,15
1998,3B,66,NULL,12
1998,3B,79,NULL,10
1998,3B,105,NULL,15
1998,3B,78,NULL,14
1998,3B,90,NULL,15
1998,3B,100,NULL,17
1998,3B,71,NULL,14
1998,3B,80,NULL,9
1998,3B,89,NULL,14
1998,3B,127,NULL,17
1998,3B,96,NULL,17
1998,3B,103,NULL,21
1998,3B,86,NULL,10
1998,3B,82,NULL,12
1998,3B,76,NULL,11
1998,3B,91,NULL,12
1998,3B,109,NULL,13
1998,3B,74,NULL,11
1998,3B,72,NULL,8
1998,3B,113,NULL,11
1998,3B,72,NULL,8
1998,3B,115,NULL,10
1998,3B,107,NULL,11
1998,3B,83,NULL,11
1998,3B,106,NULL,13
1998,3B,87,NULL,16
1998,3B,91,NULL,13
1998,3B,82,NULL,11
1998,3B,76,NULL,11
1998,3B,85,NULL,13
1998,3B,68,NULL,9
1998,3B,74,NULL,11
1998,3B,85,NULL,9
1998,3B,173,NULL,18
1998,3B,70,NULL,10
1998,3B,72,NULL,14
1998,3B,131,NULL,14
1998,3B,91,NULL,16
1998,3B,90,NULL,12
1998,3B,87,NULL,11
1998,3B,64,NULL,9
1998,3B,67,NULL,8
1998,3B,132,NULL,16
1998,3B,101,16,16
1998,3B,77,NULL,9
1998,3B,60,NULL,6
1998,3B,115,NULL,11
1998,3B,96,NULL,11
1998,3B,86,NULL,12
1998,3B,91,21,16
1998,3B,103,21,19
1998,3B,89,NULL,8
1998,3B,76,NULL,16
1998,3B,86,NULL,10
1998,3B,84,NULL,11
1998,3B,121,NULL,13
1998,3B,80,NULL,12
1998,3B,96,NULL,18
1998,3B,109,NULL,12
1998,3B,76,NULL,11
1998,3B,99,NULL,18
1998,3B,90,NULL,16
1998,3B,92,NULL,12
1998,3B,90,NULL,18
1998,3B,86,NULL,12
1998,3B,95,NULL,12
1998,3B,80,NULL,11
1998,3B,86,NULL,11
1998,3B,95,NULL,12
1998,3B,85,NULL,9
1998,3B,79,NULL,10
1998,3B,93,NULL,15
1998,3B,106,NULL,14
1998,3B,94,NULL,10
1998,3B,98,NULL,15
1998,3B,88,16,13
1998,3B,82,NULL,9
1998,3B,101,NULL,17
1998,3B,87,NULL,11
1998,3B,91,NULL,18
1998,3B,82,NULL,11
1998,3B,106,NULL,12
1998,3B,95,NULL,16
1998,3B,125,NULL,18
1998,3B,101,NULL,17
1998,3B,84,NULL,10
1998,3B,78,NULL,9
1998,3B,98,NULL,13
1998,3B,101,NULL,17
1998,3B,75,NULL,11
1998,3B,90,NULL,11
1998,3B,62,NULL,8
1998,3B,80,NULL,11
1998,3B,89,NULL,14
1998,3B,73,NULL,9
1998,3B,184,27,22
1998,3B,89,NULL,10
1998,3B,76,NULL,12
1998,3B,71,NULL,11
1998,3B,95,NULL,13
1998,3B,74,NULL,12
1998,3B,62,NULL,10
1998,3B,84,NULL,12
1998,3B,78,NULL,11
1998,3B,80,NULL,11
1998,3B,72,NULL,9
1998,3B,87,NULL,11
1998,3B,72,15,15
1998,3B,89,NULL,12
1998,3B,98,NULL,11
1998,3B,66,NULL,9
1998,3B,87,NULL,14
1998,3B,95,NULL,11
1998,3B,80,NULL,11
1998,3B,84,NULL,13
1998,3B,108,NULL,12
1998,3B,103,NULL,13
1998,3B,103,NULL,13
1998,3B,76,NULL,14
1998,3B,66,NULL,7
1998,3B,81,NULL,9
1998,3B,85,NULL,11
1998,3B,151,NULL,15
1998,3B,64,NULL,9
1998,3B,84,NULL,14
1998,3B,61,NULL,8
1998,3B,93,NULL,18
1998,3B,87,NULL,12
1998,3B,73,NULL,14
1998,3B,86,NULL,8
1998,3B,95,20,18
1998,3B,80,NULL,9
1998,3B,76,NULL,10
1998,3B,82,NULL,10
1998,3B,90,NULL,8
1998,3B,83,NULL,10
1998,3B,91,NULL,11
1998,3B,93,NULL,10
1998,3B,98,NULL,12
1998,3B,97,NULL,11
